poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169023,1000,rv,,rv,,2/16/23 12:09,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,19.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169024,1000,rv,,rv,,2/16/23 12:09,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,33.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169024,1000,rv,,rv,,2/16/23 12:09,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Masters,30963,Blake Masters,24.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169024,1000,rv,,rv,,2/16/23 12:09,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,22.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169025,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,31.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169025,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Taylor Robson,30964,Karrin Taylor Robson,24.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169025,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,21.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169026,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,32.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169026,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Ducey,30958,Doug Ducey,27.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169026,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,17.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169027,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,43.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169027,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,33.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169028,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,43.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169028,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Masters,30963,Blake Masters,32.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169029,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,36.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169029,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Taylor Robson,30964,Karrin Taylor Robson,32.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169030,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,38.0
82213,1293,OH Predictive Insights / MBQF,"","",OH Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,Arizona,1/31/23,2/9/23,,"",,169030,1000,rv,,rv,,2/16/23 12:10,"",https://blog.ohpredictive.com/press-releases/az-senate-gallego-leads-in-all-head-to-head-matchups,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Ducey,30958,Doug Ducey,34.0
82199,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,B+,Live Phone,West Virginia,2/5/23,2/7/23,,"",,168931,609,lv,,lv,,2/15/23 07:55,"",https://www.politico.com/news/2023/02/15/gop-poll-justice-manchin-00082899,"",false,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",42.0
82199,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,B+,Live Phone,West Virginia,2/5/23,2/7/23,,"",,168931,609,lv,,lv,,2/15/23 07:55,"",https://www.politico.com/news/2023/02/15/gop-poll-justice-manchin-00082899,"",false,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Justice,28808,James Justice,52.0
82199,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,B+,Live Phone,West Virginia,2/5/23,2/7/23,,"",,168932,609,lv,,lv,,2/15/23 07:55,"",https://www.politico.com/news/2023/02/15/gop-poll-justice-manchin-00082899,"",false,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",55.0
82199,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,B+,Live Phone,West Virginia,2/5/23,2/7/23,,"",,168932,609,lv,,lv,,2/15/23 07:55,"",https://www.politico.com/news/2023/02/15/gop-poll-justice-manchin-00082899,"",false,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Mooney,28806,Alexander X. Mooney,40.0
82199,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,B+,Live Phone,West Virginia,2/5/23,2/7/23,,"",,168933,609,lv,,lv,,2/15/23 07:55,"",https://www.politico.com/news/2023/02/15/gop-poll-justice-manchin-00082899,"",false,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",52.0
82199,468,Tarrance,623,Senate Leadership Fund PAC,Tarrance Group,333,Tarrance Group,B+,Live Phone,West Virginia,2/5/23,2/7/23,,"",,168933,609,lv,,lv,,2/15/23 07:55,"",https://www.politico.com/news/2023/02/15/gop-poll-justice-manchin-00082899,"",false,REP,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Morrisey,28807,Patrick Morrisey,42.0
82181,1792,The Political Company,"","",The Political Company,761,The Political Company,,Live Phone/Text,Montana,1/30/23,2/1/23,,"",,168777,534,lv,,lv,,2/13/23 09:15,"",https://drive.google.com/file/d/14gfpsaylN4rY14H_PdJIekBrAcTwEraU/view,"",false,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Tester,30959,Jon Tester,46.0
82181,1792,The Political Company,"","",The Political Company,761,The Political Company,,Live Phone/Text,Montana,1/30/23,2/1/23,,"",,168777,534,lv,,lv,,2/13/23 09:15,"",https://drive.google.com/file/d/14gfpsaylN4rY14H_PdJIekBrAcTwEraU/view,"",false,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Zinke,30960,Ryan K. Zinke,40.0
82181,1792,The Political Company,"","",The Political Company,761,The Political Company,,Live Phone/Text,Montana,1/30/23,2/1/23,,"",,168778,534,lv,,lv,,2/13/23 09:15,"",https://drive.google.com/file/d/14gfpsaylN4rY14H_PdJIekBrAcTwEraU/view,"",false,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Tester,30959,Jon Tester,45.0
82181,1792,The Political Company,"","",The Political Company,761,The Political Company,,Live Phone/Text,Montana,1/30/23,2/1/23,,"",,168778,534,lv,,lv,,2/13/23 09:15,"",https://drive.google.com/file/d/14gfpsaylN4rY14H_PdJIekBrAcTwEraU/view,"",false,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Rosendale,30961,Matt Rosendale,40.0
82181,1792,The Political Company,"","",The Political Company,761,The Political Company,,Live Phone/Text,Montana,1/30/23,2/1/23,,"",,168779,534,lv,,lv,,2/13/23 09:15,"",https://drive.google.com/file/d/14gfpsaylN4rY14H_PdJIekBrAcTwEraU/view,"",false,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Tester,30959,Jon Tester,45.0
82181,1792,The Political Company,"","",The Political Company,761,The Political Company,,Live Phone/Text,Montana,1/30/23,2/1/23,,"",,168779,534,lv,,lv,,2/13/23 09:15,"",https://drive.google.com/file/d/14gfpsaylN4rY14H_PdJIekBrAcTwEraU/view,"",false,,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Gianforte,30962,Greg Gianforte,45.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167876,800,lv,,lv,,2/1/23 13:10,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,50.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167876,800,lv,,lv,,2/1/23 13:10,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,45.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167877,800,lv,,lv,,2/1/23 13:10,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,36.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167877,800,lv,,lv,,2/1/23 13:10,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,36.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167877,800,lv,,lv,,2/1/23 13:10,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,24.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167878,800,lv,,lv,,2/1/23 13:11,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,37.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167878,800,lv,,lv,,2/1/23 13:11,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Ducey,30958,Doug Ducey,31.0
82094,1107,"Normington, Petts & Associates",1967,Replace Sinema PAC,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,,Arizona,1/18/23,1/23/23,,"",,167878,800,lv,,lv,,2/1/23 13:11,"",https://mailchi.mp/7c91695aef1c/sinemanytbookexcerpts-9291611?e=e136ea90a6,"",false,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,27.0
81967,1702,Blueprint Polling,"","",Blueprint Polling,470,Blueprint Polling,B/C,IVR/Text,Arizona,1/5/23,1/8/23,,"",,167078,618,v,,v,,1/11/23 16:12,"",https://blueprintpolling.com/wp-content/uploads/2023/01/2024_AZ_election_preview.pdf,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,31.9
81967,1702,Blueprint Polling,"","",Blueprint Polling,470,Blueprint Polling,B/C,IVR/Text,Arizona,1/5/23,1/8/23,,"",,167078,618,v,,v,,1/11/23 16:12,"",https://blueprintpolling.com/wp-content/uploads/2023/01/2024_AZ_election_preview.pdf,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,35.7
81967,1702,Blueprint Polling,"","",Blueprint Polling,470,Blueprint Polling,B/C,IVR/Text,Arizona,1/5/23,1/8/23,,"",,167078,618,v,,v,,1/11/23 16:12,"",https://blueprintpolling.com/wp-content/uploads/2023/01/2024_AZ_election_preview.pdf,"",false,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,13.8
81890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,12/19/22,12/20/22,30920,Ruben Gallego,DEM,166715,678,v,,v,,12/22/22 09:32,"",https://mailchi.mp/802647d37bde/new-poll-ruben-gallego-strongest-candidate-for-2024-az-senate-race,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,40.0
81890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,12/19/22,12/20/22,30920,Ruben Gallego,DEM,166715,678,v,,v,,12/22/22 09:32,"",https://mailchi.mp/802647d37bde/new-poll-ruben-gallego-strongest-candidate-for-2024-az-senate-race,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,41.0
81890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,12/19/22,12/20/22,30920,Ruben Gallego,DEM,166715,678,v,,v,,12/22/22 09:32,"",https://mailchi.mp/802647d37bde/new-poll-ruben-gallego-strongest-candidate-for-2024-az-senate-race,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,IND,Sinema,30922,Kyrsten Sinema,13.0
81890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,12/19/22,12/20/22,30920,Ruben Gallego,DEM,166716,678,v,,v,,12/22/22 09:32,"",https://mailchi.mp/802647d37bde/new-poll-ruben-gallego-strongest-candidate-for-2024-az-senate-race,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Gallego,30920,Ruben Gallego,48.0
81890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,12/19/22,12/20/22,30920,Ruben Gallego,DEM,166716,678,v,,v,,12/22/22 09:32,"",https://mailchi.mp/802647d37bde/new-poll-ruben-gallego-strongest-candidate-for-2024-az-senate-race,"",true,DEM,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Lake,30921,Kari Lake,47.0
81962,1237,David Binder Research,"","",David Binder Research,578,David Binder Research,B/C,Live Phone/Text-to-Web/Email,California,11/19/22,11/21/22,30941,Katie Porter,DEM,167031,600,lv,,lv,,1/10/23 12:06,"",https://drive.google.com/file/d/1FhPfEBNmtqJLkPAsUnZ6wkf0w02O47mB/view,"",true,DEM,9506,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Porter,30941,Katie Porter,37.0
81962,1237,David Binder Research,"","",David Binder Research,578,David Binder Research,B/C,Live Phone/Text-to-Web/Email,California,11/19/22,11/21/22,30941,Katie Porter,DEM,167031,600,lv,,lv,,1/10/23 12:06,"",https://drive.google.com/file/d/1FhPfEBNmtqJLkPAsUnZ6wkf0w02O47mB/view,"",true,DEM,9506,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Schiff,30942,Adam B. Schiff,26.0
80844,1773,Research America,682,University of Mary Washington,Research America,268,Repass,B/C,Live Phone/Online Panel,Virginia,9/6/22,9/12/22,,"",,162590,1000,a,,a,,9/28/22 10:50,"",https://www.umw.edu/news/2022/09/28/statewide-poll-for-center-for-leadership-and-media-studies-posits-possible-2024-senate-matchup/,"",false,,9504,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Kaine,30777,Tim Kaine,41.0
80844,1773,Research America,682,University of Mary Washington,Research America,268,Repass,B/C,Live Phone/Online Panel,Virginia,9/6/22,9/12/22,,"",,162590,1000,a,,a,,9/28/22 10:50,"",https://www.umw.edu/news/2022/09/28/statewide-poll-for-center-for-leadership-and-media-studies-posits-possible-2024-senate-matchup/,"",false,,9504,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Youngkin,30778,Glenn Youngkin,39.0
79988,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,8/24/22,8/26/22,,"",,160421,762,rv,,rv,,9/8/22 10:08,"",https://www.newsandsentinel.com/news/local-news/2022/09/manchin-under-water-in-new-wmov-triton-poll/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",36.2
79988,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,8/24/22,8/26/22,,"",,160421,762,rv,,rv,,9/8/22 10:08,"",https://www.newsandsentinel.com/news/local-news/2022/09/manchin-under-water-in-new-wmov-triton-poll/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Morrisey,28807,Patrick Morrisey,49.5
79988,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,8/24/22,8/26/22,,"",,160422,762,rv,,rv,,9/8/22 10:08,"",https://www.newsandsentinel.com/news/local-news/2022/09/manchin-under-water-in-new-wmov-triton-poll/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",37.9
79988,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,8/24/22,8/26/22,,"",,160422,762,rv,,rv,,9/8/22 10:08,"",https://www.newsandsentinel.com/news/local-news/2022/09/manchin-under-water-in-new-wmov-triton-poll/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Mooney,28806,Alexander X. Mooney,44.9
79988,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,8/24/22,8/26/22,,"",,160423,762,rv,,rv,,9/8/22 10:08,"",https://www.newsandsentinel.com/news/local-news/2022/09/manchin-under-water-in-new-wmov-triton-poll/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",32.0
79988,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,8/24/22,8/26/22,,"",,160423,762,rv,,rv,,9/8/22 10:08,"",https://www.newsandsentinel.com/news/local-news/2022/09/manchin-under-water-in-new-wmov-triton-poll/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Justice,28808,James Justice,46.5
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152324,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",48.6
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152324,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Mooney,28806,Alexander X. Mooney,27.7
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152325,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",49.9
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152325,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Morrisey,28807,Patrick Morrisey,28.6
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152326,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,DEM,Manchin,28805,"Joe Manchin, III",41.0
78370,1008,Triton Polling & Research,1467,WMOV Radio,Triton Polling & Research,497,American Pulse Research & Polling,C/D,IVR,West Virginia,1/17/22,1/20/22,,"",,152326,783,lv,,lv,,2/1/22 10:28,"",https://www.theintelligencer.net/news/top-headlines/2022/02/poll-west-virginians-back-manchin-stance-on-build-back-better/,"",false,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,REP,Justice,28808,James Justice,36.8
