poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,155844,1020,rv,,rv,,5/25/22 13:18,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,11,Donald Trump,40.0,57.0,2.0,25.0,16.0,8.0,49.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,155845,1020,lv,,lv,,5/25/22 13:18,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,11,Donald Trump,41.0,57.0,2.0,26.0,15.0,9.0,48.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,168493,1020,lv,,lv,,2/8/23 16:13,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,25,Mike Pence,38.0,52.0,10.0,15.0,22.0,20.0,32.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,168494,1020,rv,,rv,,2/8/23 16:13,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,25,Mike Pence,36.0,51.0,13.0,14.0,22.0,21.0,30.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,168496,1020,lv,,lv,,2/8/23 16:13,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,3084,Ron DeSantis,30.0,36.0,34.0,19.0,11.0,7.0,29.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,168497,1020,rv,,rv,,2/8/23 16:13,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,3084,Ron DeSantis,30.0,33.0,37.0,18.0,12.0,6.0,27.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,170190,1020,lv,,lv,,3/7/23 13:38,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,42,Joe Biden,44.0,54.0,1.0,23.0,21.0,11.0,43.0
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,5/20/22,5/23/22,,"",,170191,1020,rv,,rv,,3/7/23 13:38,"",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,"",false,,1020,42,Joe Biden,43.0,54.0,2.0,22.0,21.0,13.0,41.0
79045,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,5/19/22,5/23/22,,"",,156098,998,rv,,rv,,6/2/22 08:41,"",https://navigatorresearch.org/wp-content/uploads/2022/06/Navigator-Toplines-06.02.2022.pdf-PR.pdf,"",false,,998,11,Donald Trump,46.0,52.0,2.0,30.0,16.0,7.0,45.0
79045,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,5/19/22,5/23/22,,"",,169846,998,rv,,rv,,3/7/23 13:06,"",https://navigatorresearch.org/wp-content/uploads/2022/06/Navigator-Toplines-06.02.2022.pdf-PR.pdf,"",false,,998,42,Joe Biden,43.0,55.0,2.0,20.0,23.0,15.0,40.0
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/20/22,5/22/22,,"",,155819,2005,rv,,rv,,5/25/22 09:16,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",false,,2005,11,Donald Trump,41.0,55.0,3.0,,,,
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/20/22,5/22/22,,"",,168111,2005,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",false,,2005,25,Mike Pence,37.0,50.0,13.0,,,,
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/20/22,5/22/22,,"",,169750,2005,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",false,,2005,42,Joe Biden,43.0,55.0,2.0,,,,
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,5/18/22,5/19/22,,"",,155796,1963,rv,,rv,,5/24/22 20:27,"",https://harvardharrispoll.com/key-results-may/,"",false,,1963,11,Donald Trump,44.0,51.0,5.0,26.0,17.0,11.0,39.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,5/18/22,5/19/22,,"",,168398,1963,rv,,rv,,2/8/23 16:08,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,"",false,,1963,25,Mike Pence,40.0,42.0,18.0,13.0,27.0,18.0,24.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,5/18/22,5/19/22,,"",,168402,1963,rv,,rv,,2/8/23 16:08,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,"",false,,1963,3084,Ron DeSantis,35.0,29.0,36.0,20.0,15.0,9.0,20.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,5/18/22,5/19/22,,"",,168406,1963,rv,,rv,,2/8/23 16:08,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,"",false,,1963,2712,Tim Scott,24.0,21.0,56.0,11.0,13.0,11.0,10.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,5/18/22,5/19/22,,"",,169899,1963,rv,,rv,,3/7/23 13:10,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/HHP_May2022_KeyResults.pdf,"",false,,1963,42,Joe Biden,41.0,53.0,6.0,19.0,22.0,13.0,40.0
79504,1189,Morning Consult,1150,Bipartisan Policy Center,Morning Consult,218,Morning Consult,B-,Online Panel,,5/17/22,5/19/22,,"",,170379,2210,a,,a,,3/7/23 14:52,"",https://bipartisanpolicy.org/blog/views-on-the-u-s-opioid-crisis-a-bpc-morning-consult-poll/,"",false,,2210,42,Joe Biden,45.0,51.0,0,21.0,24.0,13.0,38.0
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Probability Panel,,5/9/22,5/19/22,,"",,155911,1004,a,,a,,5/26/22 10:31,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,"",false,,1004,11,Donald Trump,35.0,61.0,4.0,,,,
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Probability Panel,,5/9/22,5/19/22,,"",,168619,1004,a,,a,,2/8/23 16:23,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,"",false,,1004,25,Mike Pence,25.0,54.0,21.0,,,,
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Probability Panel,,5/9/22,5/19/22,,"",,168620,1004,a,,a,,2/8/23 16:23,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,"",false,,1004,3084,Ron DeSantis,24.0,37.0,38.0,,,,
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Probability Panel,,5/9/22,5/19/22,,"",,170275,1004,a,,a,,3/7/23 14:00,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,"",false,,1004,42,Joe Biden,40.0,55.0,5.0,,,,
78976,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/15/22,5/17/22,,"",,155593,1500,a,,a,,5/18/22 10:09,"",https://docs.cdn.yougov.com/yv0izk3dxm/econtoplines.pdf,"",false,,1500,11,Donald Trump,38.0,55.0,7.0,23.0,15.0,11.0,44.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/15/22,5/17/22,,"",,155594,1338,rv,,rv,,5/18/22 10:09,"",https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf,"",false,,1338,11,Donald Trump,40.0,57.0,3.0,25.0,15.0,10.0,47.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/15/22,5/17/22,,"",,170075,1500,a,,a,,3/7/23 13:26,"",https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,"",false,,1500,42,Joe Biden,44.0,50.0,6.0,23.0,21.0,12.0,38.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/15/22,5/17/22,,"",,170076,1336,rv,,rv,,3/7/23 13:26,"",https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,"",false,,1336,42,Joe Biden,45.0,51.0,4.0,24.0,21.0,10.0,41.0
78968,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,5/16/22,5/16/22,,"",,170377,1702,rv,,rv,,3/7/23 14:51,"",https://morningconsult.com/2022/05/16/buffalo-shooting-gun-control-white-nationalism-survey/,"",false,,1702,42,Joe Biden,43.0,54.0,0,20.0,22.0,12.0,43.0
78989,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,5/14/22,5/16/22,,"",,170378,2006,rv,,rv,,3/7/23 14:52,"",https://morningconsult.com/2022/05/19/republicans-skeptical-us-role-ukraine/,"",false,,2006,42,Joe Biden,44.0,54.0,0,19.0,25.0,13.0,41.0
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/13/22,5/16/22,,"",,155577,2005,rv,,rv,,5/18/22 09:39,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,2005,11,Donald Trump,41.0,56.0,3.0,,,,
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/13/22,5/16/22,,"",,168107,2005,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,2005,25,Mike Pence,39.0,50.0,11.0,,,,
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/13/22,5/16/22,,"",,169748,2005,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,2005,42,Joe Biden,43.0,54.0,2.0,,,,
79006,1347,Cygnal Political,"","",Cygnal,67,Cygnal,A,Online Panel/Text-to-Web,,5/13/22,5/15/22,,"",,155750,5765,lv,,lv,,5/23/22 13:27,"",https://www.cygn.al/may-national-voter-trends-panel-video/,"",false,,5765,11,Donald Trump,45.8,52.0,2.2,16.8,29.0,7.0,45.0
79006,1347,Cygnal Political,"","",Cygnal,67,Cygnal,A,Online Panel/Text-to-Web,,5/13/22,5/15/22,,"",,170104,5765,lv,,lv,,3/7/23 13:29,"",https://www.cygn.al/wp-content/uploads/2022/07/May-Cygnal-National-Deck.pdf,"",false,,5765,42,Joe Biden,43.9,54.3,1.8,21.7,22.2,10.2,44.1
79270,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,5/12/22,5/15/22,,"",,170375,2005,rv,,rv,,3/7/23 14:51,"",https://morningconsult.com/2022/06/29/jan-6-impact-on-trumps-2024-prospects/,"",false,,2005,42,Joe Biden,43.0,54.0,0,21.0,22.0,12.0,42.0
81843,1189,Morning Consult,1949,de Beaumont Foundation,Morning Consult,218,Morning Consult,B-,Online Panel,,5/12/22,5/15/22,,"",,170376,2210,a,,a,,3/7/23 14:51,"",https://localpublichealth.morningconsultintelligence.com/,"",false,,2210,42,Joe Biden,42.0,53.0,0,18.0,24.0,16.0,38.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/8/22,5/10/22,,"",,155399,1500,a,,a,,5/11/22 09:28,"",https://docs.cdn.yougov.com/7mggbvtur9/econtoplines.pdf,"",false,,1500,11,Donald Trump,39.0,55.0,5.0,24.0,15.0,11.0,44.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/8/22,5/10/22,,"",,155400,1357,rv,,rv,,5/11/22 09:28,"",https://docs.cdn.yougov.com/o1zu29c4cp/econTabReport.pdf,"",false,,1357,11,Donald Trump,40.0,56.0,4.0,25.0,15.0,11.0,45.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/8/22,5/10/22,,"",,170084,1500,a,,a,,3/7/23 13:26,"",https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,"",false,,1500,42,Joe Biden,42.0,52.0,6.0,22.0,20.0,11.0,41.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,5/8/22,5/10/22,,"",,170085,1359,rv,,rv,,3/7/23 13:26,"",https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,"",false,,1359,42,Joe Biden,44.0,52.0,4.0,25.0,19.0,10.0,42.0
78964,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,B+,Live Phone,,5/5/22,5/10/22,,"",,155500,1000,a,,a,,5/15/22 13:29,no polling 5/8; question wording positive/negative/neutral,https://www.nbcnews.com/politics/2022-election/support-abortion-rights-hits-new-high-midterm-outlook-stays-mostly-unc-rcna28869,"",false,,1000,11,Donald Trump,36.0,51.0,13.0,21.0,15.0,9.0,42.0
78964,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,B+,Live Phone,,5/5/22,5/10/22,,"",,168539,1000,a,,a,,2/8/23 16:18,question wording: positive/negative/neutral,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,"",false,,1000,3084,Ron DeSantis,28.0,26.0,46.0,20.0,8.0,6.0,20.0
78964,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,B+,Live Phone,,5/5/22,5/10/22,,"",,170231,1000,a,,a,,3/7/23 13:41,"",https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,"",false,,1000,42,Joe Biden,37.0,51.0,12.0,17.0,20.0,11.0,40.0
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/6/22,5/9/22,,"",,155367,2005,rv,,rv,,5/11/22 08:50,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,2005,11,Donald Trump,43.0,55.0,2.0,,,,
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/6/22,5/9/22,,"",,168105,2005,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,2005,25,Mike Pence,38.0,51.0,12.0,,,,
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/6/22,5/9/22,,"",,169746,2005,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,2005,42,Joe Biden,42.0,55.0,3.0,,,,
78948,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,5/5/22,5/9/22,,"",,155453,999,rv,,rv,,5/12/22 09:20,"",https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Toplines-05.10.2022.pdf,"",false,,999,11,Donald Trump,43.0,55.0,1.0,25.0,18.0,10.0,46.0
78948,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,5/5/22,5/9/22,,"",,169844,999,rv,,rv,,3/7/23 13:06,"",https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Toplines-05.10.2022.pdf,"",false,,999,42,Joe Biden,45.0,53.0,2.0,19.0,26.0,11.0,42.0
78956,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,5/4/22,5/8/22,,"",,170374,2210,a,,a,,3/7/23 14:51,"",https://morningconsult.com/2022/05/12/reproductive-health-abortion-access-data/,"",false,,2210,42,Joe Biden,44.0,51.0,0,19.0,25.0,14.0,37.0
79034,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,5/3/22,5/5/22,,"",,170373,2210,a,,a,,3/7/23 14:51,"",https://morningconsult.com/2022/05/26/ncaa-college-sports-nil-support/,"",false,,2210,42,Joe Biden,42.0,53.0,0,19.0,24.0,13.0,40.0
78969,241,Ipsos,1156,FiveThirtyEight,Ipsos,154,Ipsos,B-,Probability Panel,,4/27/22,5/5/22,,"",,155521,2006,a,,a,,5/17/22 10:23,"",https://www.ipsos.com/en-us/news-polls/FiveThirtyEight-2022-midterm-election,"",false,,2006,11,Donald Trump,33.0,59.0,8.0,14.0,18.0,13.0,47.0
78873,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/3/22,5/3/22,,"",,155207,1955,rv,,rv,,5/4/22 09:34,"",https://assets.morningconsult.com/wp-uploads/2022/05/03203234/2205008_crosstabs_POLITICO_RVs_v1_HD.pdf,"",false,,1955,11,Donald Trump,42.0,55.0,3.0,,,,
78873,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/3/22,5/3/22,,"",,169627,1955,rv,,rv,,3/6/23 10:06,"",https://morningconsult.com/2022/05/04/supreme-court-abortion-roe-v-wade-survey/,"",false,,1955,25,Mike Pence,38.0,51.0,11.0,,,,
78873,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,5/3/22,5/3/22,,"",,170321,1955,rv,,rv,,3/7/23 14:46,"",https://morningconsult.com/2022/05/04/supreme-court-abortion-roe-v-wade-survey/,"",false,,1955,42,Joe Biden,44.0,54.0,2.0,,,,
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,155238,1500,a,,a,,5/4/22 09:46,"",https://docs.cdn.yougov.com/njqw3o8bdb/econoplines.pdf,"",false,,1500,11,Donald Trump,40.0,55.0,5.0,25.0,15.0,10.0,45.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,155239,1303,rv,,rv,,5/4/22 09:46,"",https://docs.cdn.yougov.com/vbhhojqsfe/econTabReport.pdf,"",false,,1303,11,Donald Trump,41.0,56.0,3.0,27.0,14.0,10.0,46.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168209,1500,a,,a,,2/8/23 15:50,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1500,25,Mike Pence,36.0,47.0,16.0,13.0,23.0,20.0,27.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168210,1340,rv,,rv,,2/8/23 15:50,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1340,25,Mike Pence,40.0,50.0,10.0,15.0,25.0,22.0,28.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168215,1500,a,,a,,2/8/23 15:50,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1500,6657,Nikki Haley,31.0,31.0,38.0,15.0,16.0,13.0,18.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168216,1340,rv,,rv,,2/8/23 15:50,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1340,6657,Nikki Haley,34.0,34.0,33.0,17.0,17.0,15.0,19.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168221,1500,a,,a,,2/8/23 15:51,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1500,2712,Tim Scott,26.0,22.0,51.0,14.0,12.0,9.0,13.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168222,1340,rv,,rv,,2/8/23 15:51,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1340,2712,Tim Scott,28.0,25.0,47.0,16.0,12.0,11.0,14.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168224,1500,a,,a,,2/8/23 15:51,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1500,3084,Ron DeSantis,37.0,37.0,26.0,25.0,12.0,8.0,29.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,168225,1340,rv,,rv,,2/8/23 15:51,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1340,3084,Ron DeSantis,41.0,40.0,20.0,29.0,12.0,9.0,31.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,170081,1500,a,,a,,3/7/23 13:26,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1500,42,Joe Biden,44.0,51.0,5.0,24.0,20.0,12.0,39.0
78874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,4/30/22,5/3/22,,"",,170082,1333,rv,,rv,,3/7/23 13:26,"",https://docs.cdn.yougov.com/kzvfqdfwnj/20220430_econTabReport_revised.pdf,"",false,,1333,42,Joe Biden,48.0,50.0,2.0,27.0,21.0,10.0,40.0
78895,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,4/30/22,5/3/22,,"",,170323,2210,a,,a,,3/7/23 14:46,"",https://morningconsult.com/2022/05/10/elon-musk-twitter-privatization-survey-data/,"",false,,2210,42,Joe Biden,42.0,53.0,0,17.0,25.0,15.0,38.0
78872,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,4/29/22,5/2/22,,"",,155205,2000,rv,,rv,,5/4/22 09:29,"",https://assets.morningconsult.com/wp-uploads/2022/05/03132947/2204195_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,2000,11,Donald Trump,43.0,55.0,3.0,,,,
78872,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,4/29/22,5/2/22,,"",,168103,2000,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/03132947/2204195_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,2000,25,Mike Pence,39.0,48.0,13.0,,,,
78872,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,4/29/22,5/2/22,,"",,169744,2000,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/03132947/2204195_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,2000,42,Joe Biden,43.0,53.0,3.0,,,,
78896,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,4/28/22,5/2/22,,"",,155502,999,rv,,rv,,5/15/22 13:45,"",https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-May-Tracker-Topline-F05.13.22.pdf,"",false,,999,11,Donald Trump,43.0,55.0,1.0,27.0,16.0,8.0,47.0
78896,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,4/28/22,5/2/22,,"",,168521,500,rv,,rv,,2/8/23 16:17,split sample,https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-May-Tracker-Topline-F05.13.22.pdf,"",false,,500,3084,Ron DeSantis,30.0,32.0,38.0,19.0,11.0,7.0,24.0
78896,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,4/28/22,5/2/22,,"",,169842,999,rv,,rv,,3/7/23 13:06,"",https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-May-Tracker-Topline-F05.13.22.pdf,"",false,,999,42,Joe Biden,45.0,53.0,2.0,22.0,23.0,13.0,40.0
79885,241,Ipsos,378,The Washington Post,Ipsos,154,Ipsos,B-,Probability Panel,,4/21/22,5/2/22,,"",,160092,997,a,,a,,8/31/22 09:32,"",https://s3.documentcloud.org/documents/22055879/2022-05-01-black-americans-trend-for-release.pdf,"",false,,997,11,Donald Trump,35.0,60.0,5.0,20.0,16.0,11.0,49.0
78862,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,4/27/22,4/28/22,,"",,155133,1003,a,,a,,5/1/22 13:10,"",https://www.ipsos.com/en-us/news-polls/most-americans-oppose-penalizing-businesses-over-their-stance-social-issues,"",false,,1003,11,Donald Trump,45.0,55.0,0,20.0,26.0,16.0,39.0
78862,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,4/27/22,4/28/22,,"",,168556,1003,a,,a,,2/8/23 16:19,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2022-04/Reuters%20Ipsos%20News%20Issue%20Poll%204%20Topline%20and%20Writeup%20-%2027%20thru%2028%20April%202022_0.pdf,"",false,,1003,3084,Ron DeSantis,40.0,60.0,0,12.0,28.0,33.0,26.0
78862,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,4/27/22,4/28/22,,"",,170123,1003,a,,a,,3/7/23 13:30,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2022-04/Reuters%20Ipsos%20News%20Issue%20Poll%204%20Topline%20and%20Writeup%20-%2027%20thru%2028%20April%202022_0.pdf,"",false,,1003,42,Joe Biden,49.0,50.0,0,19.0,30.0,19.0,31.0
79051,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online Panel,,4/26/22,4/28/22,,"",,155994,1000,rv,,rv,,6/1/22 09:13,"",https://www.winningtheissues.org/wp-content/uploads/2022/05/Winning-the-Issues-April-2022-National-Survey.pdf,"",false,REP,1000,11,Donald Trump,44.0,52.0,4.0,,,,
