model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,numeric_grade,pollster_wt,has_pollster_rating,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,n_states_polled_per_date,number_states_polled_in_window,geo_volume_weight,combined_frequency_weight,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-01,2024-09-27,2024-09-28,2024-11-05,Emerson College,88,88465,211323,https://emersoncollegepolling.com/september-2024-pennsylvania-poll-trump-48-harris-48/,NA,NA,1000,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,49.3,1000,38,Donald Trump Kamala Harris,1,2024-09-27,2,0,1,1.9000000000000057,2.9,1.3060943124220303,TRUE,1,2,0.7566409297279129,3,13,0.7483364058434822,0.7566409297279129,0.9882444148633441,Includes Text-to-Web,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,49.3,88,16,PA88,452,Includes Text-to-Web,3,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-01,2024-09-27,2024-09-28,2024-11-05,Emerson College,88,88465,211323,https://emersoncollegepolling.com/september-2024-pennsylvania-poll-trump-48-harris-48/,NA,NA,1000,Online Panel/Text-to-Web,lv,REP,Donald Trump,48.8,1000,38,Donald Trump Kamala Harris,1,2024-09-27,2,0,1,1.9000000000000057,2.9,1.3060943124220303,TRUE,1,2,0.7566409297279129,3,13,0.7483364058434822,0.7566409297279129,0.9882444148633441,Includes Text-to-Web,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48.8,88,16,PA88,452,Includes Text-to-Web,3,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-01,2024-09-27,2024-09-28,2024-11-05,Emerson College,88,88462,211310,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,NA,850,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,49.1,850,38,Donald Trump Kamala Harris,0.9219544457292888,2024-09-27,2,0,1,1,2.9,1.3060943124220303,TRUE,1,2,0.7566409297279129,3,13,0.7483364058434822,0.7566409297279129,0.9882444148633441,Includes Text-to-Web,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,49.1,88,16,NC88,314,Includes Text-to-Web,3,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-01,2024-09-27,2024-09-28,2024-11-05,Emerson College,88,88462,211310,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,NA,850,Online Panel/Text-to-Web,lv,REP,Donald Trump,49.9,850,38,Donald Trump Kamala Harris,0.9219544457292888,2024-09-27,2,0,1,1,2.9,1.3060943124220303,TRUE,1,2,0.7566409297279129,3,13,0.7483364058434822,0.7566409297279129,0.9882444148633441,Includes Text-to-Web,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,49.9,88,16,NC88,314,Includes Text-to-Web,3,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-10-01,2024-09-27,2024-09-28,2024-11-05,Emerson College,88,88461,211311,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,NA,920,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,47.6,920,38,Donald Trump Kamala Harris,0.9591663046625439,2024-09-27,2,0,1,0.6999999999999886,2.9,1.3060943124220303,TRUE,1,2,0.7566409297279129,3,13,0.7483364058434822,0.7566409297279129,0.9882444148633441,Includes Text-to-Web,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,47.6,88,16,AZ88,39,Includes Text-to-Web,3,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-10-01,2024-09-27,2024-09-28,2024-11-05,Emerson College,88,88461,211311,https://emersoncollegepolling.com/september-2024-arizona-and-north-carolina-polls-harris-and-trump-neck-and-neck-in-key-swing-states/,NA,NA,920,Online Panel/Text-to-Web,lv,REP,Donald Trump,51.7,920,38,Donald Trump Kamala Harris,0.9591663046625439,2024-09-27,2,0,1,0.6999999999999886,2.9,1.3060943124220303,TRUE,1,2,0.7566409297279129,3,13,0.7483364058434822,0.7566409297279129,0.9882444148633441,Includes Text-to-Web,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,51.7,88,16,AZ88,39,Includes Text-to-Web,3,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Georgia,2024-10-01,2024-09-25,2024-09-29,2024-11-05,Quinnipiac University,267,88458,211300,https://poll.qu.edu/poll-release?releaseid=3909,NA,NA,942,Live Phone,lv,DEM,Kamala Harris,44,942,37,Chase Oliver Claudia De La Cruz Cornel West Donald Trump Jill Stein Kamala Harris,0.9705668446840743,2024-09-27,6,0,1,6,2.8,1.2833778958394957,TRUE,1,1,1,2,5,0.81352871712,1,1.2833778958394957,Live Phone,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,44,267,57,GA267,87,Live Phone,5,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Georgia,2024-10-01,2024-09-25,2024-09-29,2024-11-05,Quinnipiac University,267,88458,211300,https://poll.qu.edu/poll-release?releaseid=3909,NA,NA,942,Live Phone,lv,REP,Donald Trump,50,942,37,Chase Oliver Claudia De La Cruz Cornel West Donald Trump Jill Stein Kamala Harris,0.9705668446840743,2024-09-27,6,0,1,6,2.8,1.2833778958394957,TRUE,1,1,1,2,5,0.81352871712,1,1.2833778958394957,Live Phone,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,50,267,57,GA267,87,Live Phone,5,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-01,2024-09-25,2024-09-29,2024-11-05,Quinnipiac University,267,88457,211301,https://poll.qu.edu/poll-release?releaseid=3909,NA,NA,953,Live Phone,lv,DEM,Kamala Harris,47,953,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Randall A. Terry,0.9762171889492625,2024-09-27,6,0,1,4,2.8,1.2833778958394957,TRUE,1,1,1,2,5,0.81352871712,1,1.2833778958394957,Live Phone,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,47,267,57,NC267,284,Live Phone,5,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-01,2024-09-25,2024-09-29,2024-11-05,Quinnipiac University,267,88457,211301,https://poll.qu.edu/poll-release?releaseid=3909,NA,NA,953,Live Phone,lv,REP,Donald Trump,49,953,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Randall A. Terry,0.9762171889492625,2024-09-27,6,0,1,4,2.8,1.2833778958394957,TRUE,1,1,1,2,5,0.81352871712,1,1.2833778958394957,Live Phone,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,49,267,57,NC267,284,Live Phone,5,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-01,2024-09-26,2024-09-28,2024-11-05,Morning Consult,218,88437,211138,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,DEM,Kamala Harris,50,11289,38,Donald Trump Kamala Harris,1.7770762504743571,2024-09-27,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.7566409297279129,0,21,0.7483364058434822,0.7566409297279129,0.7999119228813253,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,218,44,NA218,230,Online Non-Prob Panel,7,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,National,2024-10-01,2024-09-26,2024-09-28,2024-11-05,Morning Consult,218,88437,211138,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,REP,Donald Trump,45,11289,38,Donald Trump Kamala Harris,1.7770762504743571,2024-09-27,2,0,1,5,1.9,1.0571882797418488,TRUE,1,5,0.7566409297279129,0,21,0.7483364058434822,0.7566409297279129,0.7999119228813253,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,218,44,NA218,230,Online Non-Prob Panel,7,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-01,2024-09-25,2024-09-29,2024-11-05,ABC News/The Washington Post,3,88431,211143,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,NA,NA,1001,Live Phone/Text-to-Web,lv,DEM,Kamala Harris,48,1001,37,Donald Trump Kamala Harris,1.000499875062461,2024-09-27,2,0,1,2,3,1.3284223283101428,TRUE,1,1,1,1,2,0.8643599999999999,1,1.3284223283101428,Live Phone + Text-to-Web,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,48,3,1,NC3,285,Live Phone + Text-to-Web,6,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-01,2024-09-25,2024-09-29,2024-11-05,ABC News/The Washington Post,3,88431,211143,https://www.washingtonpost.com/politics/2024/10/01/harris-trump-north-carolina-washington-post-poll/,NA,NA,1001,Live Phone/Text-to-Web,lv,REP,Donald Trump,50,1001,37,Donald Trump Kamala Harris,1.000499875062461,2024-09-27,2,0,1,2,3,1.3284223283101428,TRUE,1,1,1,1,2,0.8643599999999999,1,1.3284223283101428,Live Phone + Text-to-Web,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,50,3,1,NC3,285,Live Phone + Text-to-Web,6,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-09-30,2024-09-26,2024-09-29,2024-11-05,Trafalgar Group,338,88420,211082,https://www.thetrafalgargroup.org/news/pa-pres-0929/,REP,NA,1090,IVR/Live Phone/Text/Online Panel/Email,lv,DEM,Kamala Harris,45.3,1090,37,Donald Trump Kamala Harris,1.044030650891055,2024-09-27,2,0,1,7.200000000000003,0.7,0.6416889479197478,TRUE,1,1,1,1,1,0.882,1,0.6416889479197478,Includes Live Phone,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,45.3,338,75,PA338,420,Includes Live Phone,2,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-09-30,2024-09-26,2024-09-29,2024-11-05,Trafalgar Group,338,88420,211082,https://www.thetrafalgargroup.org/news/pa-pres-0929/,REP,NA,1090,IVR/Live Phone/Text/Online Panel/Email,lv,REP,Donald Trump,47.5,1090,37,Donald Trump Kamala Harris,1.044030650891055,2024-09-27,2,0,1,7.200000000000003,0.7,0.6416889479197478,TRUE,1,1,1,1,1,0.882,1,0.6416889479197478,Includes Live Phone,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,47.5,338,75,PA338,420,Includes Live Phone,2,53,0
2024-11-04,2024-11-04T20:14:20Z,2024,Massachusetts,2024-10-17,2024-09-06,2024-10-16,2024-11-05,ActiVote,721,88743,213061,https://www.activote.net/harris-easily-leads-in-massachusetts/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,66.6,400,20,Donald Trump Kamala Harris,0.6324555320336759,2024-09-26,2,0,1,0,NA,0.5,FALSE,1,1,1,3,13,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,1,DEM,24,MA,New England,Northeast,New England,New England,3,66.6,721,121,MA721,126,River Sample,10,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Massachusetts,2024-10-17,2024-09-06,2024-10-16,2024-11-05,ActiVote,721,88743,213061,https://www.activote.net/harris-easily-leads-in-massachusetts/,NA,NA,400,App Panel,lv,REP,Donald Trump,33.4,400,20,Donald Trump Kamala Harris,0.6324555320336759,2024-09-26,2,0,1,0,NA,0.5,FALSE,1,1,1,3,13,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,2,REP,24,MA,New England,Northeast,New England,New England,3,33.4,721,121,MA721,126,River Sample,10,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Maryland,2024-10-15,2024-09-08,2024-10-14,2024-11-05,ActiVote,721,88697,212575,https://www.activote.net/harris-has-large-lead-in-maryland/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,62.9,400,22,Donald Trump Kamala Harris,0.6324555320336759,2024-09-26,2,0,1,0,NA,0.5,FALSE,1,1,1,1,11,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,1,DEM,23,MD,Northeast,Northeast,Middle Atlantic,Northeast,4,62.9,721,121,MD721,134,River Sample,10,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Maryland,2024-10-15,2024-09-08,2024-10-14,2024-11-05,ActiVote,721,88697,212575,https://www.activote.net/harris-has-large-lead-in-maryland/,NA,NA,400,App Panel,lv,REP,Donald Trump,37.1,400,22,Donald Trump Kamala Harris,0.6324555320336759,2024-09-26,2,0,1,0,NA,0.5,FALSE,1,1,1,1,11,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,2,REP,23,MD,Northeast,Northeast,Middle Atlantic,Northeast,4,37.1,721,121,MD721,134,River Sample,10,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Wisconsin,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88600,212169,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,408,NA,lv,DEM,Kamala Harris,46,408,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6387487769068525,2024-09-26,6,1,0,9,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,46,822,133,WI822,535,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Wisconsin,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88600,212169,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,408,NA,lv,REP,Donald Trump,45,408,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6387487769068525,2024-09-26,6,1,0,9,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,45,822,133,WI822,535,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88599,212168,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,408,NA,lv,DEM,Kamala Harris,47,408,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6387487769068525,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,47,822,133,PA822,443,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Pennsylvania,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88599,212168,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,408,NA,lv,REP,Donald Trump,47,408,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6387487769068525,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,47,822,133,PA822,443,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88598,212167,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,401,NA,lv,DEM,Kamala Harris,47,401,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6332456079595026,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,47,822,133,NC822,308,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88598,212167,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,401,NA,lv,REP,Donald Trump,47,401,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6332456079595026,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,47,822,133,NC822,308,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Nevada,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88597,212166,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,407,NA,lv,DEM,Kamala Harris,47,407,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6379655163094632,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,34,NV,Southwest,West,Southwest,Southwest,10,47,822,133,NV822,372,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Nevada,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88597,212166,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,407,NA,lv,REP,Donald Trump,47,407,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6379655163094632,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,34,NV,Southwest,West,Southwest,Southwest,10,47,822,133,NV822,372,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Michigan,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88596,212165,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,404,NA,lv,DEM,Kamala Harris,46,404,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6356099432828282,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,46,822,133,MI822,186,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Michigan,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88596,212165,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,404,NA,lv,REP,Donald Trump,48,404,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6356099432828282,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,822,133,MI822,186,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Georgia,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88595,212164,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,400,NA,lv,DEM,Kamala Harris,46,400,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-09-26,6,1,0,7,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,46,822,133,GA822,107,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Georgia,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88595,212164,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,400,NA,lv,REP,Donald Trump,47,400,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-09-26,6,1,0,7,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,47,822,133,GA822,107,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88594,212163,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,400,NA,lv,DEM,Kamala Harris,47,400,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,47,822,133,AZ822,35,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Arizona,2024-10-09,2024-09-23,2024-09-29,2024-11-05,Global Strategy Group/North Star Opinion Research,822,88594,212163,https://www.pgpf.org/press-release/2024/10/swing-state-polling,NA,NA,400,NA,lv,REP,Donald Trump,47,400,37,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6324555320336759,2024-09-26,6,1,0,6,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Other,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,47,822,133,AZ822,35,Other,9,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Florida,2024-10-07,2024-09-17,2024-10-06,2024-11-05,ActiVote,721,88525,211686,https://www.activote.net/trump-has-steady-lead-in-florida/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,47,400,30,Donald Trump Kamala Harris,0.6324555320336759,2024-09-26,2,0,1,0,NA,0.5,FALSE,1,1,1,2,10,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,47,721,121,FL721,75,River Sample,10,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Florida,2024-10-07,2024-09-17,2024-10-06,2024-11-05,ActiVote,721,88525,211686,https://www.activote.net/trump-has-steady-lead-in-florida/,NA,NA,400,App Panel,lv,REP,Donald Trump,53,400,30,Donald Trump Kamala Harris,0.6324555320336759,2024-09-26,2,0,1,0,NA,0.5,FALSE,1,1,1,2,10,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,53,721,121,FL721,75,River Sample,10,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-04,2024-09-25,2024-09-27,2024-11-05,RMG Research,555,88512,211607,https://napolitaninstitute.org/2024/10/04/north-carolina-trump-51-harris-47/,NA,NA,780,Online Panel,lv,DEM,Kamala Harris,47,780,39,Donald Trump Kamala Harris,0.8831760866327847,2024-09-26,2,0,1,2,2.3,1.1631599960755994,TRUE,1,1,1,4,8,0.765686720323607,1,1.1631599960755994,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,47,555,108,NC555,295,Online Non-Prob Panel,7,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,North Carolina,2024-10-04,2024-09-25,2024-09-27,2024-11-05,RMG Research,555,88512,211607,https://napolitaninstitute.org/2024/10/04/north-carolina-trump-51-harris-47/,NA,NA,780,Online Panel,lv,REP,Donald Trump,51,780,39,Donald Trump Kamala Harris,0.8831760866327847,2024-09-26,2,0,1,2,2.3,1.1631599960755994,TRUE,1,1,1,4,8,0.765686720323607,1,1.1631599960755994,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,51,555,108,NC555,295,Online Non-Prob Panel,7,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Florida,2024-10-03,2024-09-25,2024-09-27,2024-11-05,RMG Research,555,88497,211490,https://napolitaninstitute.org/2024/10/03/florida-trump-50-harris-48/,NA,NA,774,Online Panel,lv,DEM,Kamala Harris,48,774,39,Donald Trump Kamala Harris,0.8797726979169108,2024-09-26,2,0,1,2,2.3,1.1631599960755994,TRUE,1,1,1,4,8,0.765686720323607,1,1.1631599960755994,Online Non-Prob Panel,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,48,555,108,FL555,70,Online Non-Prob Panel,7,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Florida,2024-10-03,2024-09-25,2024-09-27,2024-11-05,RMG Research,555,88497,211490,https://napolitaninstitute.org/2024/10/03/florida-trump-50-harris-48/,NA,NA,774,Online Panel,lv,REP,Donald Trump,50,774,39,Donald Trump Kamala Harris,0.8797726979169108,2024-09-26,2,0,1,2,2.3,1.1631599960755994,TRUE,1,1,1,4,8,0.765686720323607,1,1.1631599960755994,Online Non-Prob Panel,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,50,555,108,FL555,70,Online Non-Prob Panel,7,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Texas,2024-10-01,2024-09-25,2024-09-27,2024-11-05,RMG Research,555,88459,211304,https://napolitaninstitute.org/2024/10/01/texas-trump-53-harris-46/,NA,NA,779,Online Panel,lv,DEM,Kamala Harris,46,779,39,Donald Trump Kamala Harris,0.8826097665446492,2024-09-26,2,0,1,1,2.3,1.1631599960755994,TRUE,1,1,1,4,8,0.765686720323607,1,1.1631599960755994,Online Non-Prob Panel,1,DEM,49,TX,Tex-ish,South,West South Central,Tex-ish,11,46,555,108,TX555,475,Online Non-Prob Panel,7,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Texas,2024-10-01,2024-09-25,2024-09-27,2024-11-05,RMG Research,555,88459,211304,https://napolitaninstitute.org/2024/10/01/texas-trump-53-harris-46/,NA,NA,779,Online Panel,lv,REP,Donald Trump,53,779,39,Donald Trump Kamala Harris,0.8826097665446492,2024-09-26,2,0,1,1,2.3,1.1631599960755994,TRUE,1,1,1,4,8,0.765686720323607,1,1.1631599960755994,Online Non-Prob Panel,2,REP,49,TX,Tex-ish,South,West South Central,Tex-ish,11,53,555,108,TX555,475,Online Non-Prob Panel,7,52,0
2024-11-04,2024-11-04T20:14:20Z,2024,Washington,2024-10-14,2024-09-07,2024-10-13,2024-11-05,ActiVote,721,88674,212509,https://www.activote.net/harris-has-large-lead-in-washington/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,60,400,23,Donald Trump Kamala Harris,0.6324555320336759,2024-09-25,2,0,1,0,NA,0.5,FALSE,1,1,1,1,13,0.7483364058434822,0.7483364058434822,0.3741682029217411,River Sample,1,DEM,53,WA,Pacific,West,Pacific,Pacific,5,60,721,121,WA721,503,River Sample,10,51,0
